이미지,이름,영문이름,종류,가격,당도,바디,품종,아로마1,아로마2,아로마3
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143831.jpg,아바디아 레알 비우라 베르데호,Abadia Real Viura Verdeho,화이트,1,2,2,블렌디드,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143834.jpg,아니스톤 베이 쉐닝블랑 샤도네,Arniston Bay Chenin Blanc Chardonnay,화이트,2,2,2,블렌디드,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143850.jpg,베가스 3 화이트,Vegas 3 White,화이트,3,2,2,블렌디드,꽃,돌,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143860.jpg,클라인 오클리 포 화이트,Cline Oakely Four Whites,화이트,3,1,3,블렌디드,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143495.jpg,뀌베 알렉시스 리신 블랑,Cuvee Alexis Lichine Blanc,화이트,1,1,3,블렌드,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143526.jpg,프란지아 화이트 3000㎖,Franzia White 3000㎖,화이트,3,3,1,뮈스까,사과,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143538.jpg,마시 마시앙코,Masi Masianco,화이트,5,1,3,블렌디드,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143562.jpg,로피또 프레르 뿌이 휘세,Ropiteau Freres Pouilly Fuisse,화이트,11,1,3,샤르도네,꽃,돌,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143392.jpg,페우디 디 산 그레고리오 라크리마 크리스티 비앙코,Feudi di San Gregorio Lacryma Christi Bianco,화이트,5,1,2,블렌디드,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143416.jpg,보르고 산 다니엘레 프리울리 이손조 토카이 프리울라노,Borgo San Daniele Friuli Isonzo Tocai Friulano,화이트,7,1,3,토카이 프리울라노,꽃,레몬,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143422.jpg,쟈꼬모 마렌고 뀌베 산타나,Giacomo Marengo Cuvee Sant' Anna,화이트,6,1,3,블렌디드,시나몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143441.jpg,리베라 라마 데이 코르비,Rivera Lama dei Corvi,화이트,8,1,3,샤르도네,돌,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143443.jpg,세떼솔리 만드라로싸 샤도네,Settesoli Mandrarossa Chardonnay,화이트,4,1,2,샤르도네,파인애플, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143372.jpg,보르고 산 다니엘레 일 비노 데이 포에띠,Borgo San Daniele Vino dei Poeti Prosecco Spumante,화이트,2,2,2,프로세코,꽃,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0143000/W0143143.jpg,빌라골프 홀인원 샤르도네,Villagolf Hole In One Chardonnay,화이트,5,1,3,샤르도네,돌,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142869.png,비냐 벤띠스께로 단테웨 샤도네이,Vina Ventisquero Tantehue Chardonnay,화이트,2,1,2,샤르도네,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142757.jpg,샤또 쉬뒤로,Chateau Suduiraut,화이트,13,5,4,블렌디드,돌,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142765.jpg,라스 모라스 샤도네,Las Moras Chardonnay,화이트,2,1,2,샤르도네,사과,시나몬,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142766.jpg,라스 모라스 샤도네 리저브,Las Moras Chardonnay Reserve,화이트,3,1,3,샤르도네,사과,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142775.jpg,마르퀴스 드 샤스 소테른,Marquis de Chasse Sauternes,화이트,5,5,4,블렌디드,말린과일,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142791.jpg,메리디안 샤도네,Meridian Chardonnay,화이트,4,2,3,샤르도네,레몬,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142793.jpg,에스트렐라 10,Estrella 10,화이트,2,5,4,뮈스카데,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142794.jpg,피터 르만 보트리티스 세미용,Peter Lehmann Botrytis Semillon,화이트,4,5,5,세미용,레몬,말린과일,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142805.jpg,삐에르 앙드레 샤블리 르 그랑 쁘레,Pierre Andre Chablis Le Grands Pre,화이트,6,1,3,샤르도네,돌, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142820.jpg,산타 캐롤리나 리제르바 드 파밀리아 샤도네,Santa Carolina Reserva de Familia Chardonnay,화이트,5,1,3,샤르도네,레몬,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142747.jpg,카스텔로 디 볼파이아 비앙코 디 볼파이아,Castello di Volpaia Bianco di Volpaia,화이트,4,1,3,블렌디드,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142750.jpg,카스텔로 디 볼파이아 빈산토 델 키안티 클라시코,Castello Di Volpaia Vinsanto del Chianti Classico,화이트,8,5,5,블렌디드,숙성,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142208.jpg,로드니스트롱 샤르도네,Rodney Strong Chardonnay,화이트,8,1,3,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141959.jpg,까를로 & 실비아 모스카토 다스티,Carlo & Sylvia Moscato d'Asti,화이트,6,4,2,모스카토,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141983.jpg,샤또 라모스 블랑,Chateau Lamothe Blanc,화이트,4,2,3,블렌디드,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141988.jpg,샤또 로스 볼도스 비에이 비뉴 샤르도네,Chateau Los BoldosBoldos Vieilles Vignes Chardonnay,화이트,5,1,3,샤르도네,사과,시나몬,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141992.jpg,샤또 로스 볼도스 비에이 비뉴 소비뇽 블랑,Chateau Los Boldos Vieilles Vignes Sauvignon Blanc,화이트,5,1,3,소비뇽 블랑,돌,오크통,파프리카
https://wine21.speedgabia.com/WINE_MST/TITLE/0142000/W0142019.jpg,미쉘슈나이더 리프라우밀히,Michel Schneider Liebfraumilch,화이트,1,4,3,블렌디드,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141831.jpg,오버스톤 말보로 샤도네이,Overston Marlborough Chardonnay,화이트,3,1,2,샤르도네,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141832.jpg,오버스톤 말보로 피노 그리,Overston Marlborough Pinot Gris,화이트,3,1,3,피노 그리,레몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141835.jpg,오버스톤 말보로 소비뇽 블랑 리저브,Overston Marlborough Sauvignon Blanc Reserve,화이트,3,1,3,소비뇽 블랑,꽃,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141848.jpg,브라우네베르거 쿠르퓌르스틀라이 카비네트,Brauneberger Kurfurstlay Kabinett,화이트,2,1,3,리슬링,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141851.jpg,프라인스하이머 로젠뷜 아이스바인,Freinsheimer Rosenbuhl Eiswein,화이트,13,5,2,루렌더,레몬,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141855.jpg,피어로쓰 피노 그리지오 퀄리타츠바인,Pieroth Pinot Grigio Qualitatswein,화이트,2,1,2,피노 그리지오,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141880.jpg,페헤르 아라니 무스카트 오토넬,Feher Arany Muskat Ottonel MB Nagyrede,화이트,4,5,3,뮈스까 오또넬,꽃,레몬,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141890.jpg,브라더후드 리슬링 아이스 와인,Brotherhood Riesling Ice Wine,화이트,6,5,4,리슬링,꽃,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141891.jpg,브라더후드 비달 아이스 와인,Brotherhood Vidal Ice Wine,화이트,6,5,3,비달,숙성, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141780.jpg,몬타나 샤르도네,Montana Chardonnay,화이트,3,1,2,샤르도네,사과,숙성,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141784.jpg,몬타나 리저브 소비뇽 블랑,Montana Reserve Sauvignon Blanc,화이트,4,1,3,소비뇽 블랑,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141787.jpg,윈담 이스테이트 빈 222 샤르도네,Wyndham Estate BIN 222 Chardonnay,화이트,3,1,3,샤르도네,사과,숙성,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141793.jpg,윈담 이스테이트 쇼 리저브 샤르도네,Wyndham Estate Show Reserve Chardonnay,화이트,5,1,3,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/141795.jpg,제이콥스 크릭 샤르도네,Jacob's Creek Chardonnay,화이트,2,1,2,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141799.jpg,제이콥스 크릭 리미티드 릴리즈 샤르도네,Jacob's Creek Limited Release Chardonnay,화이트,11,1,4,샤르도네,시나몬,아몬드,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141802.jpg,제이콥스 크릭 리저브 샤르도네,Jacob's Creek Reserve Chardonnay,화이트,5,1,3,샤르도네,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/141804.jpg,제이콥스 크릭 리슬링,Jacob's Creek Riesling,화이트,2,2,3,리슬링,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141821.jpg,부르크 라이어 슐로스카펠레 아우스레제,Burg Layer Schlosskapelle Auslese,화이트,4,4,3,리슬링,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141822.jpg,부르크 라이어 슐로스카펠레 카비네트,Burg Layer Schlosskapelle Kabinet,화이트,3,2,3,리슬링,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141823.jpg,부르크 라이어 슐로스카펠레 슈페트레제,Burg Layer Schlosskapelle Spatlese,화이트,3,3,2,실바너,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141731.jpg,피에르 그뤼버 샤블리,Pierre Gruber Chablis,화이트,6,1,2,샤르도네,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141480.jpg,루이 라뚜르 뿌이 퓌세,Louis Latour Pouilly Fuisse,화이트,9,1,2,샤르도네,꽃,돌,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141533.jpg,발롯 밀롯 & 피스 메르소 레 크리오,Ballot Millot & Fils Meursault Les Criots,화이트,15,1,3,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141350.jpg,바인굿 가일 휘셀레베 스페트레제,Weingut Geil Huxelrebe Spatlese,화이트,5,3,2,리슬링,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141353.jpg,윈디시 리슬링 아우스레제 트로켄,Windisch Riesling Auslese Trocken,화이트,2,1,2,리슬링,돌,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141357.jpg,윈디시 쇼우레베 아이스바인,Windisch Scheurebe Eiswein,화이트,5,5,2,쇼이레베,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141378.jpg,프릿츠 윈디시 샤도네 아이스바인,Fritz Windisch Chardonnay Eiswein,화이트,9,5,2,샤르도네,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141379.jpg,프릿츠 윈디시 실바너 아이스바인,Fritz Windisch Silvaner Eiswein,화이트,11,5,2,실바너,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141387.jpg,빌라 엠,Villa M,화이트,3,4,2,모스카토,파인애플, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141399.jpg,캔달 잭슨 그랑 리저브 샤르도네,Kendall-Jackson Grand Reserve Chardonnay,화이트,12,1,4,샤르도네,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141402.jpg,캔달 잭슨 빈트너스 리저브 샤르도네,Kendall Jackson Vintner's Reserve Chardonnay,화이트,5,1,3,샤르도네,시나몬,오크통,크로와상
https://wine21.speedgabia.com/WINE_MST/IMAGE/0141000/T0141415_001.png,라 크레마 소노마 코스트 샤르도네,La Crema Sonoma Coast Chardonnay,화이트,8,1,3,샤르도네,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141417.jpg,깔리나 샤르도네 리제르바,Calina Chardonnay Reserva,화이트,3,1,3,샤르도네,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141314.jpg,살리타지 언우디드 샤도네,Salitage Unwooded Chardonnay,화이트,5,1,2,샤르도네,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141319.jpg,실레니 셀라 셀렉션 소비뇽 블랑,Sileni Cellar Selection Sauvignon Blanc,화이트,5,1,2,소비뇽 블랑,레몬,베리,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141320.jpg,실레니 셀라 셀렉션 리슬링,Sileni Cellar Selection Riesling,화이트,6,1,3,리슬링,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141323.jpg,생 우반스 호프 리슬링,Staint Urbans-Hof Riesling,화이트,3,1,2,리슬링,숙성,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141196.jpg,에릭 루이스 뿌이 휘메,Eric Louis Pouilly Fume,화이트,3,1,2,소비뇽 블랑,돌, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141197.jpg,에릭 루이스 상세르,Eric Louis Sancerre,화이트,3,1,2,소비뇽 블랑,레몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141219.jpg,주스텐버그 샤르도네,Joostenberg Chardonnay,화이트,2,1,3,샤르도네,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141254.jpg,모레나 베렌아우스레제,Mo Rhe Na Beerenauslese,화이트,5,5,2,리슬링,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141255.jpg,모레나 리브프라우밀흐,Mo Rhe Na Liebfraumilch,화이트,2,4,2,리슬링,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141256.jpg,상세르 무시에르,Sancerre Moussiere,화이트,6,1,2,소비뇽 블랑,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141257.jpg,네끼아스 비유라 샤르도네,Nekeas Viura Chardonnay,화이트,3,1,2,블렌디드,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141286.jpg,파란드리 샤도네,Palandri Chardonnay,화이트,3,1,3,샤르도네,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141290.jpg,팬골린 샤도네,Pangolin Chardonnay,화이트,2,1,3,샤르도네,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141298.jpg,프림 모젤 리슬링,Prum Mosel Riesling,화이트,3,1,2,리슬링,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141299.jpg,프림 모젤 리슬링 아우스레제,Prum Mosel Riesling Auslese,화이트,10,4,3,리슬링,베리,시나몬,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141300.jpg,프림 모젤 리슬링 카비넷,Prum Mosel Riesling Kabinett,화이트,5,1,2,리슬링,레몬,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141301.jpg,프림 모젤 리슬링 슈페트레제,Prum Mosel Riesling Spatlese,화이트,7,3,2,리슬링,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141303.jpg,레이몬드 R 컬렉션 샤르도네,Raymond R Collection Chardonnay,화이트,8,1,3,샤르도네,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141311.jpg,살리티지 샤도네,Salitage Chardonnay,화이트,3,1,3,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141092.jpg,발디비스 샤도네,Baldivis Chardonnay,화이트,2,1,3,샤르도네,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141101.jpg,바바 토우 비앙크 피에몬테 샤르도네,Bava Thou Bianco Piemonte Chardonnay,화이트,5,1,3,샤르도네,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141109.jpg,캐년 리지 샤도네,Canyon Ridge Chardonnay,화이트,2,1,2,샤르도네,숙성,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141187.jpg,돔 브리얼 뱅 디시 화이트,Dom Brial Vin Dici White,화이트,1,1,2,마카뷰,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141189.jpg,돔 브리얼 화이트,Dom Brial White,화이트,2,1,2,블렌디드,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141060.jpg,빌라 마리아 셀러 셀렉션 샤도네이,Villa Maria Cellar Selection Chardonnay,화이트,5,1,3,샤르도네,사과,오크통,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141063.jpg,빌라 마리아 셀러 셀렉션 소비뇽 블랑,Villa Maria Cellar Selection Sauvignon Blanc,화이트,4,1,3,소비뇽 블랑,레몬,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141064.jpg,빌라 마리아 프라이빗 빈 샤도네이,Villa Maria Private Bin Chardonnay,화이트,3,1,3,샤르도네,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141067.jpg,빌라 마리아 프라이빗 빈 리슬링,Villa Maria Private Bin Riesling,화이트,3,1,3,리슬링,꽃,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141068.png,빌라 마리아 프라이빗 빈 소비뇽 블랑,Villa Maria Private Bin Sauvignon Blanc,화이트,3,1,2,소비뇽 블랑,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140933.jpg,파스칼 졸리베 아티튀드 소비뇽 블랑,Pascal Jolivet Attitude Sauvignon Blanc,화이트,4,1,2,소비뇽 블랑,레몬,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140934.jpg,파스칼 졸리베 푸이 퓌메,Pascal Jolivet Pouilly Fume,화이트,8,1,3,소비뇽 블랑,돌,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140935.png,파스칼 졸리베 상세르 블랑,Pascal Jolivet Sancerre Blanc,화이트,8,1,3,소비뇽 블랑,돌,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140947.jpg,로버트 몬다비 프라이빗 셀렉션 샤도네이,Robert Mondavi Private Selection Chardonnay,화이트,4,1,3,블렌디드,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/IMAGE/0140000/T0140955_004.png,로버트 몬다비 우드브릿지 샤도네이,Robert Mondavi Woodbridge Chardonnay,화이트,3,1,2,블렌디드,시나몬,오크통,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140966.png,로버트 몬다비 푸메 블랑,Robert Mondavi Fume Blanc,화이트,7,1,2,블렌디드,레몬,숙성,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140972.jpg,로즈마운트 다이아몬드 라벨 샤르도네,Rosemount Diamond Label Chardonnay,화이트,4,1,2,샤르도네,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140984.jpg,로즈마운트 다이아몬드 라벨 소비뇽 블랑,Rosemount Diamond Label Sauvignon Blanc,화이트,3,1,2,소비뇽 블랑,베리,파프리카, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140992.jpg,로얄 토카이 블루 라벨 5 푸토뇨스,Royal Tokaji Blue Label 5 puttonyos,화이트,6,5,5,블렌디드,레몬,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140995.jpg,까스텔노 드 쉬드로,Castelnau de Suduiraut,화이트,7,5,2,블렌디드,숙성, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141016.jpg,토브렉 우드커터스 세미용,Torbreck Woodcutter's Semillon,화이트,6,1,3,세미용,레몬,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141017.jpg,토브렉 더 보시,Torbreck The Bothie,화이트,4,5,3,뮈스까,꽃,레몬,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141039.jpg,토레스 그랑 비냐 솔,Torres Gran Vina Sol,화이트,2,2,2,블렌디드,꽃,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0141000/W0141047.jpg,토레스 비나 솔,Torres Vina Sol,화이트,2,2,2,블렌디드,사과,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140814.jpg,에라주리즈 맥스 리제르바 샤르도네,Errazuriz Max Reserva Chardonnay,화이트,4,1,4,샤르도네,레몬,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140836.jpg,프레스코발디 포미노 비앙코 까스텔로 디 포미노,Frescobaldi Pomino Bianco Castello di Pomino,화이트,4,1,2,블렌디드,꽃,돌,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140873.jpg,페블레 부르고뉴 알리고떼,Faiveley Bourgogne Aligote,화이트,3,1,2,알리고테,꽃,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140874.jpg,페블레 샤블리,Faiveley Chablis,화이트,5,1,2,샤르도네,시나몬,오크통,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140908.jpg,룽가로티 토레 디 지아노,Lungarotti Torre di Giano,화이트,3,1,2,블렌디드,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140913.jpg,룽가로티 피노 그리지오,Lungarotti Pinot Grigio,화이트,3,1,2,피노 그리지오,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140784.jpg,진트 훔브레이트 피노 그리 하임부르그,Zind Humbrecht Pinot Gris Heimbourg,화이트,11,1,3,피노 그리,돌,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140791.jpg,이기갈 꽁드리유,E.Guigal Condrieu,화이트,15,1,4,비오니에,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140794.png,이기갈 꼬뜨 뒤 론 블랑,E.Guigal Cotes du Rhone Blanc,화이트,2,1,3,블렌디드,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140799.jpg,이기갈 에르미타쥐 블랑,E.Guigal Hermitage Blanc,화이트,15,1,5,블렌디드,꽃,돌,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140650.jpg,까테나 자파타 까테나 샤도네이,Catena Zapata Catena Chardonnay,화이트,3,1,3,샤르도네,레몬,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140741.jpg,클라랑스 딜롱 클라랑델 블랑,Clarence Dillon Clarendelle Blanc,화이트,4,1,3,블렌디드,돌, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140563.jpg,세인트 할렛 에덴 밸리 리슬링,St Hallett Eden Valley Riesling,화이트,5,1,3,리슬링,꽃,돌,레몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140578.jpg,발디비에소 샤도네이,Valdivieso Chardonnnay,화이트,2,1,3,샤르도네,레몬,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140580.jpg,발디비에소 샤도네이 리저브,Valdivieso Chardonnnay Reserve,화이트,5,1,3,샤르도네,레몬,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140406.jpg,칼리테라 트리부토 샤르도네,Caliterra Tributo Chardonnay,화이트,4,1,3,샤르도네,돌,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140441.jpg,마르셀 다이스 리슬링 방당주 타르디브,Marcel Deiss Riesling Vendanges Tardives,화이트,12,4,4,리슬링,레몬,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140442.jpg,마르셀 다이스 리슬링 베블렌하임,Marcel Deiss Riesling Bebleheim,화이트,5,1,3,리슬링,레몬,사과,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140314.jpg,투핸즈 브릴리언트 디스가이즈 모스카토,Two Hands Brilliant Disguise Moscato,화이트,5,4,2,모스카토,파인애플, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140326.jpg,샤또 바렛 블랑,Chateau Baret Blanc,화이트,5,1,3,블렌디드,레몬,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140349.jpg,디 지오르지오 스테리타 샤도네,Di Giorgio Sterita Chardonnay,화이트,4,1,3,샤르도네,사과,크로와상,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140361.jpg,훌리오 부숑 샤도네 리제르바 에스페샬,J.Bouchon Chardonnay Reserva Especial,화이트,3,1,3,샤르도네,돌, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/140364.jpg,훌리오 부숑 샤도네 리제르바,J.Bouchon Chardonnay Reserva,화이트,2,1,3,샤르도네,숙성,파인애플, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140366.jpg,훌리오 부숑 리제르바 소비뇽 블랑,J.Bouchon Reserva Sauvignon Blanc,화이트,2,1,3,소비뇽 블랑,돌,레몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140370.jpg,무쉬 시라노 꼬뜨 드 베르제락 모엘루,Monsieur Cyrano Cotes de Bergerac Moelleux,화이트,1,4,3,블렌디드,사과,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140374.jpg,생 수페리 모스카토,St-Supery Moscato,화이트,4,4,3,뮈스까 까넬리,레몬,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140379.jpg,샤또 몽바지악,Chateau Monbazillac,화이트,9,5,3,블렌디드,레몬,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140169.jpg,빌라 욜란다 모스카토 다스티,Villa Jolanda Moscato d'Asti,화이트,3,4,2,모스카토,꽃,레몬,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0140000/W0140195.jpg,떼누따 라 마르께사 가비,Tenuta la Marchesa Gavi,화이트,3,1,1,코르테제,사과, , 
